movieId,imdbId,tmdbId,Average_rating,release_years,awards_won,bo_collection,duration
92938,1071875,71676.0,1.0,1987,7,54493,80
92954,1073510,21634.0,3.0,1908,1,71598,64
92966,409011,27902.0,4.0,1916,1,61643,116
93040,98769,26397.0,4.666666666666667,1990,4,50862,87
93061,1720182,83860.0,4.5,2011,9,54535,109
93242,1838544,79548.0,1.5,1979,7,87884,79
93265,1630036,72213.0,4.5,1977,1,89536,90
93270,1636826,57214.0,1.6666666666666667,1900,1,87950,108
93272,1482459,73723.0,2.0,1969,2,76825,93
93287,1053810,73937.0,3.25,2008,6,76100,115
93320,383678,38674.0,5.0,2009,5,55643,122
93324,1860355,82620.0,5.0,1971,0,96106,114
93326,1596350,59962.0,2.9,1973,2,99504,121
93363,401729,49529.0,2.9375,1958,1,84153,90
93422,1756750,79108.0,4.0,1944,9,91960,60
93432,1567233,64288.0,3.0,2010,6,71823,61
93443,1456635,74387.0,4.166666666666667,1919,0,68625,92
93498,1848902,91010.0,4.0,1962,7,57399,84
93510,1232829,64688.0,4.0,1987,1,85292,83
93512,1588334,82532.0,3.375,1900,5,71340,115
93563,1592525,81796.0,1.5,2017,0,55240,109
93693,1702425,80304.0,4.0,1970,9,61153,80
93700,1185371,56591.0,4.0,1978,8,90609,67
93721,1772925,80767.0,3.75,2010,7,93023,69
93766,1646987,57165.0,1.0,2008,1,89112,75
93805,1034314,10679.0,3.5,1983,5,89471,89
93831,1605630,71552.0,2.333333333333333,2017,7,56821,65
93838,1899353,94329.0,4.083333333333333,1910,3,86672,60
93840,1259521,22970.0,3.6538461538461537,1925,7,99758,86
93855,1912398,74306.0,4.5,1962,1,74202,121
93980,383010,76489.0,1.5,1965,9,61652,90
93982,1486192,70436.0,2.0,1901,0,83775,60
94011,1307873,54271.0,1.5,1907,2,93716,90
94015,1667353,62764.0,2.333333333333333,1932,8,84563,129
94018,1440129,44833.0,2.5,1916,3,61130,64
94024,1883251,206953.0,4.5,1923,8,87410,68
94070,1412386,74534.0,3.5,1936,5,81694,64
94266,1195478,72207.0,2.75,1992,4,91030,112
94323,1621045,67660.0,3.0,1921,8,94936,120
94325,1327194,77877.0,4.0,1911,4,64926,103
94466,2085059,,3.7142857142857135,1991,1,90986,93
94478,1077368,62213.0,2.25,1966,1,79245,114
94480,1104123,13486.0,1.0,1939,9,90471,61
94494,1641385,89326.0,2.5,1940,2,89639,61
94672,1663193,51823.0,2.0,1935,5,61742,118
94677,1645170,76493.0,3.5,1920,0,98172,66
94777,1409024,41154.0,3.1923076923076925,1943,6,52190,72
94780,1735898,58595.0,2.0,1906,9,88935,129
94799,1748207,86812.0,4.0,1974,6,94302,105
94833,1430626,72197.0,2.833333333333333,1939,8,57557,108
94864,1446714,70981.0,3.125,1905,6,78529,85
94896,1704573,92591.0,3.5,1912,3,71799,78
94919,1196340,12645.0,2.5,1961,5,69618,109
94931,1592281,86555.0,4.5,1963,0,69085,61
94939,1278449,48392.0,4.5,1965,8,50200,106
94953,1655460,50647.0,2.0,1901,6,55955,88
94959,1748122,83666.0,3.7115384615384617,1943,9,75825,119
94969,1821480,82825.0,,1982,8,84827,118
95067,763831,72358.0,2.5,2003,0,95522,88
95088,1862079,84332.0,4.166666666666667,1921,5,96637,84
95105,1277953,80321.0,1.75,1903,7,87389,84
95113,45719,65421.0,5.0,1967,3,74816,68
95115,47114,43337.0,4.5,1931,5,97160,90
95135,1742336,84355.0,4.0,2003,6,51453,105
95147,142249,39145.0,3.5,1921,7,72568,88
95165,142240,39100.0,3.0,1962,2,91344,79
95167,1217209,62177.0,3.576923076923077,1948,8,88239,120
95182,142233,39101.0,3.0,1956,5,62844,76
95199,1586265,76494.0,2.25,1919,5,83151,92
95201,1859650,81836.0,3.0,1933,5,71351,123
95207,1611224,72331.0,1.75,1993,9,62715,102
95307,1336608,80585.0,2.6,1939,5,59803,85
95309,1307068,88005.0,3.6666666666666665,1911,8,56432,80
95311,1245104,13042.0,3.333333333333333,1927,7,54794,118
95313,455565,13932.0,5.0,2009,7,99622,109
95375,395479,13062.0,3.0,1958,9,55409,97
95377,479113,13933.0,5.0,2004,9,74539,87
95441,1637725,72105.0,2.95,1996,8,91120,85
95443,1769363,100046.0,0.5,1905,9,86471,84
95449,1915581,77930.0,3.333333333333333,1928,1,57478,115
95473,142237,39103.0,3.5,1919,4,93687,125
95475,1125254,24752.0,4.5,1928,2,82381,111
95499,142242,34433.0,4.5,1957,1,71908,63
95508,1598873,95516.0,3.5,2009,1,69357,118
95510,948470,1930.0,3.325,1918,3,87217,84
95543,1667889,57800.0,3.0,1957,7,96126,96
95558,2125435,84175.0,3.3,2003,9,58608,114
95567,1716777,98548.0,4.5,1971,1,90923,69
95583,1615065,82525.0,2.75,1943,1,70661,61
95654,131409,13929.0,3.5,1957,9,54332,87
95720,1298649,80035.0,2.5,1949,2,71679,60
95740,283856,276165.0,0.5,1910,5,60648,94
95744,1602472,84165.0,2.5,2013,0,83863,77
95752,111399,183386.0,4.5,1919,0,78252,70
95761,1726669,73567.0,4.0,2015,0,75159,122
95780,142234,39106.0,3.5,1916,4,57454,117
95782,142236,39107.0,3.5,1974,2,72445,89
95858,248808,13930.0,4.5,1990,9,59403,67
95873,1839492,103332.0,3.8333333333333335,1944,7,95610,69
95875,1386703,64635.0,2.7222222222222223,1990,5,93626,120
95949,1630637,56909.0,3.5,1996,5,98875,92
95963,142243,39108.0,3.5,1973,6,58003,69
95965,142245,39323.0,4.5,1988,5,62645,75
96004,142247,39324.0,4.0,2012,3,85365,88
96007,142232,18095.0,3.5,1978,4,70663,83
96020,1235841,76696.0,4.0,2019,8,84484,89
96075,442632,53803.0,5.0,1904,5,50784,127
96079,1074638,37724.0,3.9375,1976,0,61404,84
96110,1790886,77953.0,2.6666666666666665,2003,9,58951,81
96114,1990181,85414.0,2.0,1902,4,79012,114
96150,2125666,84327.0,2.0,1962,7,73698,91
96281,1623288,77174.0,3.0,1904,4,77868,109
96314,1405365,84184.0,3.5,1936,6,85412,123
96373,1441940,109584.0,4.0,1910,8,88041,113
96417,1547234,49526.0,2.5,2005,8,57062,81
96432,1212450,82633.0,3.0,1901,6,87298,82
96448,1714203,71668.0,2.5,1904,5,59724,95
96467,2077851,84340.0,4.25,1991,1,51359,121
96488,2125608,84334.0,3.75,1960,9,75870,97
96490,431021,77883.0,2.0,1948,5,92237,97
96530,1619277,83403.0,2.5,2001,1,87257,82
96563,2028530,83660.0,3.5,1912,3,66885,100
96565,1920849,84174.0,1.5,2013,3,91013,90
96588,1981677,114150.0,3.928571428571429,1921,4,62112,120
96590,1366365,77948.0,2.5,1973,6,50757,77
96606,770802,89708.0,4.0,1940,3,58501,123
96610,1276104,59967.0,3.5,1944,0,66123,119
96616,1232200,87428.0,2.25,1928,3,93746,76
96634,1757742,97795.0,1.0,1914,0,66889,62
96655,1990314,84329.0,4.5,1999,4,90054,122
96667,1845773,84169.0,2.5,1992,6,79583,74
96691,1855325,71679.0,2.0,2005,5,59403,71
96726,1710417,100529.0,1.5,1901,8,58897,119
96728,1560747,68722.0,4.0,1974,7,65875,75
96737,1343727,49049.0,3.2,1960,8,92414,80
96792,48260,4822.0,3.5,1936,8,92637,82
96811,1855199,77016.0,4.0,1907,2,68848,114
96815,2105044,84348.0,3.0,2018,6,88644,122
96821,1659337,84892.0,3.928571428571429,1964,0,87770,103
96829,2106476,103663.0,4.25,1956,2,51125,127
96832,2076220,103328.0,5.0,1986,1,96983,118
96849,1876451,88036.0,3.0,1928,8,73251,114
96861,1397280,82675.0,2.375,1939,4,80471,98
96863,1496422,82390.0,1.5,1909,2,65076,111
96901,385073,223195.0,4.0,1981,8,71488,120
96911,1276419,88273.0,4.5,1922,0,82340,105
97057,1613750,70667.0,5.0,1942,3,78129,122
97168,1183919,90125.0,2.5,1938,6,75953,72
97188,1922777,82507.0,2.75,1915,2,68634,110
97225,837562,76492.0,3.2,1967,3,98553,79
97230,2014338,110354.0,5.0,1905,5,67178,67
97254,59709,109600.0,3.5,1957,9,91634,103
97304,1024648,68734.0,3.947368421052632,1963,5,59045,78
97306,1931533,86838.0,4.0,1936,4,83446,116
97328,1872818,84306.0,3.0,1982,0,76183,126
97393,2125653,84284.0,3.5,1944,5,82035,69
97395,2130321,84351.0,4.0,1900,3,70719,117
97470,1886493,75736.0,1.5,1919,2,84820,76
97593,1120945,32904.0,3.5,1996,8,59494,112
97639,2124803,84286.0,3.5,1983,5,73171,71
97673,2147134,116167.0,4.5,1969,3,62260,122
97742,1712170,94348.0,2.0,1992,2,97338,116
97744,2048877,84172.0,4.5,1969,9,85179,92
97752,1371111,83542.0,3.4285714285714284,1911,4,81590,123
97757,424755,72867.0,2.0,1933,1,74898,113
97817,89852,164753.0,4.0,1913,4,54950,86
97826,1638353,128158.0,5.0,2001,2,95818,100
97836,1648179,87826.0,1.75,1915,8,69680,87
97858,1655416,126797.0,2.0,1984,4,57541,98
97860,1764234,64689.0,3.0,1972,1,59177,81
97866,1966604,84287.0,4.0,1954,0,97455,85
97870,1866249,113947.0,4.0,1928,1,52614,121
97895,2092011,128248.0,3.5,1918,3,94134,106
97913,1772341,82690.0,3.526315789473684,2010,7,77896,110
97921,1045658,82693.0,3.6818181818181817,2016,4,88078,121
97923,1907668,87502.0,3.333333333333333,1927,1,88743,123
97936,1781769,96724.0,3.0,1960,7,77721,75
97938,454876,87827.0,3.772727272727273,1963,9,81218,121
97957,1984153,84194.0,4.5,1988,9,78641,129
97994,1783798,102640.0,3.5,1983,0,74330,78
98000,2172071,138122.0,4.0,1918,7,89225,82
98056,1602620,86837.0,3.5,1970,6,76278,100
98083,1753968,65851.0,2.5,1932,3,81595,71
98122,1942884,80215.0,2.25,1932,9,62117,109
98124,2313197,123025.0,4.3,1936,2,67631,118
98126,1951166,121793.0,5.0,1905,0,63403,80
98154,443272,72976.0,3.4285714285714284,1907,3,50180,65
98160,1493157,135708.0,1.5,1970,5,87614,70
98175,1545106,73935.0,1.5,1905,7,92832,117
98230,1715873,58547.0,3.5,1905,6,54090,98
98243,1446192,81188.0,3.3,1938,1,90538,124
98279,2006040,101519.0,3.0,1951,8,88873,106
98296,1667310,97614.0,2.0,1929,2,87491,67
98369,2262308,119431.0,3.0,1951,5,51662,95
98441,30657,38716.0,4.0,1950,9,79099,73
98458,24854,31621.0,2.0,2009,3,62306,104
98473,59050,4311.0,3.5,1918,5,89745,70
98491,2388725,140420.0,4.75,1986,8,57748,86
98585,975645,112336.0,3.0,1937,5,78460,104
98587,2177511,96821.0,5.0,1948,6,63708,61
98604,1798188,83389.0,4.0,1968,5,63951,73
98607,1483797,71883.0,3.75,1904,7,92443,112
98611,30302,43157.0,3.0,1986,8,82221,71
98615,101522,55615.0,5.0,1982,8,72256,105
98795,221300,142051.0,4.0,1949,1,81682,121
98803,30371,38769.0,3.0,1959,2,93433,62
98809,903624,49051.0,3.52,1960,7,84535,77
98829,108624,10852.0,4.0,1936,4,60396,114
98836,1477855,87504.0,2.0,1974,3,60106,90
98908,1241017,40722.0,1.5,1930,9,66483,84
98913,2014392,80717.0,4.0,1988,4,99469,85
98933,1934269,117629.0,5.0,1967,7,96874,114
98961,1790885,97630.0,3.590909090909091,1977,3,77072,106
98963,2190367,97989.0,5.0,2007,2,93181,88
99005,1925431,139567.0,1.5,1941,5,60497,82
99007,1588173,82654.0,3.2142857142857144,1904,0,73951,93
99030,1901040,83186.0,5.0,1941,0,60496,109
99085,26835,43895.0,2.5,1929,3,78480,92
99089,28118,43268.0,4.0,1947,4,59118,127
99106,1694020,82687.0,2.5,1927,0,95751,66
99112,790724,75780.0,2.9375,1990,2,54040,84
99114,1853728,68718.0,3.977272727272727,1946,7,53607,92
99117,1758830,89492.0,2.125,1902,5,92404,77
99145,1649419,80278.0,4.0,1961,1,88430,100
99149,1707386,82695.0,3.333333333333333,1935,3,63603,119
99220,1441951,121826.0,3.0,1995,8,98106,119
99270,25829,46159.0,2.5,1933,2,93747,126
99273,28315,27597.0,2.5,2017,5,60466,119
99276,31995,38727.0,2.5,1937,6,72569,99
99296,1999995,97051.0,2.0,1925,9,56682,112
99320,2119474,118683.0,2.0,1974,8,66322,125
99415,1047540,88042.0,2.0,1910,6,60472,70
99437,1783732,75761.0,3.0,1967,7,61100,75
99468,2380247,124067.0,2.5,1931,8,76642,95
99470,1748227,134597.0,1.5,1912,6,67773,77
99574,2091473,133694.0,3.0,1991,5,81799,67
99609,1242642,71208.0,4.5,1970,4,65119,102
99615,1634300,76421.0,4.0,1946,6,83513,66
99669,159241,31022.0,2.5,1932,5,66810,91
99675,2085002,127901.0,4.0,1956,9,89160,104
99728,1321870,82682.0,3.375,1994,0,93688,96
99741,1381404,87496.0,3.5,2010,6,99479,69
99764,2396224,147538.0,5.0,2011,7,92462,66
99795,1327628,85533.0,4.5,1989,1,75619,72
99811,1931388,97610.0,4.0,1996,2,70953,127
99813,2166834,142061.0,4.0,1961,8,95375,61
99839,1956594,93087.0,4.0,1975,7,93164,111
99846,2366308,135921.0,3.0,1904,0,66210,75
99912,2023587,132232.0,2.5,1975,1,86140,70
99917,2084989,145197.0,2.0,1902,9,57125,60
99992,1770734,84336.0,3.0,1987,8,52984,100
100017,2011953,84290.0,3.0,1979,9,85744,101
100032,2040281,90603.0,2.0,1925,3,57495,73
100034,1806911,83443.0,4.0,1981,6,64675,60
100083,1333125,87818.0,1.5,1984,6,98425,129
100106,2152198,128190.0,4.5,1942,1,91676,103
100159,2023690,117974.0,3.5,2017,1,62587,81
100163,1428538,60304.0,2.25,1991,4,62644,68
100226,1853643,118677.0,1.5,2018,9,68046,124
100272,1854513,127864.0,4.0,1957,7,62685,96
100304,2081437,162145.0,3.0,1932,9,58536,101
100306,165623,18912.0,2.5,2016,2,95829,118
100326,1389096,121824.0,2.5,1913,1,99787,105
100365,2088714,133823.0,2.5,2018,3,66113,60
100383,2053463,109421.0,3.5,1902,7,53730,77
100390,2024432,109431.0,1.5,2018,4,53855,77
100450,1704292,156078.0,3.5,1951,2,61440,84
100487,1559547,109491.0,2.25,1972,1,99082,118
100498,1606378,47964.0,1.875,1973,5,97582,104
100517,2258685,130750.0,3.0,2010,9,75745,78
100527,1702439,112949.0,4.0,1912,5,76635,90
100553,2092588,134481.0,5.0,1934,1,89793,71
100556,2375605,123678.0,4.125,1916,1,86229,70
100581,2085910,84330.0,2.333333333333333,1955,1,83902,102
100714,2209418,132344.0,3.8333333333333335,1982,7,59413,117
100745,2608732,50275.0,2.25,1910,3,59026,87
100843,1954701,130739.0,4.5,1979,0,78953,69
101025,1351685,81005.0,2.5,1962,0,89582,112
101070,2258858,129112.0,3.0,1994,0,63761,75
101076,1583421,72559.0,2.5,1968,7,63635,97
101088,1682180,86825.0,2.0,1913,2,53757,83
101106,2306745,157117.0,3.0,1901,2,67087,123
101112,1623205,68728.0,1.625,1923,3,56712,60
101142,481499,49519.0,3.125,1960,5,78441,90
101283,790628,124459.0,2.5,1990,1,83194,99
101285,2101441,122081.0,3.1666666666666665,1952,2,92553,128
101360,1911644,158011.0,1.5,1909,2,82328,96
101362,2302755,117263.0,3.1,2008,2,84994,64
101415,1763303,84199.0,2.75,1905,0,68228,83
101525,1817273,97367.0,3.9,1929,8,70042,109
101529,1935902,127867.0,2.0,1947,0,73950,129
101531,1745862,173153.0,1.75,1948,7,56846,91
101577,1517260,72710.0,1.6666666666666667,1953,5,62936,65
101612,1814621,144340.0,2.1666666666666665,2002,9,62309,63
101741,1924429,68727.0,4.0,1947,4,61724,108
101850,388644,89049.0,5.0,2009,3,59953,119
101864,1483013,75612.0,3.2,1953,9,61237,82
101884,1507563,59963.0,1.5,1906,9,63342,91
101895,453562,109410.0,3.1666666666666665,2004,0,54831,65
101904,1613092,86577.0,3.5,1975,6,70696,103
101947,2007385,78056.0,3.5,1949,4,66439,105
101962,2140203,110420.0,5.0,1949,0,94555,122
102033,1980209,134374.0,3.0,1975,8,71513,99
102123,1245492,109414.0,3.5,1928,1,58079,80
102125,1300854,68721.0,3.5,1973,8,62727,118
102165,2055765,174321.0,2.0,1978,5,68398,90
102194,1935179,103731.0,3.7,2019,7,66357,63
102217,152183,25117.0,5.0,1983,0,68171,75
102252,84671,19156.0,4.5,1918,8,74923,66
102278,1551630,165739.0,2.0,1948,2,66977,122
102378,762138,72525.0,1.5,2016,3,77543,95
102396,1605777,82501.0,3.5,2012,9,84734,106
102407,1343092,64682.0,2.875,1970,9,53267,124
102445,1408101,54138.0,3.775,1997,4,79364,76
102469,1684925,60270.0,,2002,7,61556,62
102481,2234155,116741.0,2.833333333333333,1955,6,60417,117
102588,2366450,128216.0,4.0,2015,6,59711,122
102666,70233,20803.0,5.0,2014,4,62340,72
102684,1602613,77987.0,4.0,2019,5,61950,75
102686,1951261,109439.0,2.0,1928,1,98336,105
102716,1905041,82992.0,3.25,1919,7,65199,124
102720,848537,116711.0,3.0,1952,7,77268,127
102753,2404461,152780.0,5.0,1938,4,94357,98
102792,2024519,137182.0,1.0,1996,0,71673,93
102800,2347569,121986.0,3.625,1925,9,71280,75
102819,1291580,119675.0,3.6666666666666665,1900,1,68708,70
102880,1815862,82700.0,1.2,2011,5,56374,125
102903,1670345,75656.0,3.1,1992,5,75593,102
102905,1426329,77805.0,3.0,1905,7,82825,63
102993,1727388,147773.0,3.75,1971,7,84288,95
102995,1772270,101998.0,2.0,2006,6,87725,113
103042,770828,49521.0,2.9545454545454546,1948,4,57667,83
103048,2179116,156700.0,3.6666666666666665,1999,3,95024,74
103107,2396566,159014.0,4.0,1956,9,75280,101
103137,2132285,96936.0,3.0,1942,9,78056,80
103141,1453405,62211.0,3.571428571428572,1979,5,90616,107
103210,1776196,80518.0,3.5,1965,5,74034,116
103221,1935065,120292.0,2.5,1986,4,63213,69
103228,1663662,68726.0,3.125,1991,3,88380,70
103235,1924396,152742.0,3.875,1932,3,67818,60
103249,816711,72190.0,2.6875,2004,4,82110,101
103253,1535108,68724.0,2.892857142857143,1933,4,99894,71
103279,1932767,127373.0,3.5,2017,5,74934,89
103299,1959332,126277.0,3.25,1908,2,95582,83
103335,1690953,93456.0,3.375,1973,4,88575,121
103339,2334879,117251.0,2.0,1960,2,64631,96
103341,1213663,107985.0,3.55,2014,3,64226,60
103372,2404463,136795.0,1.8333333333333333,1928,9,91278,90
103384,1210819,57201.0,2.1666666666666665,2005,0,71056,122
103444,2397619,81167.0,4.5,1993,5,67460,65
103449,1829012,109099.0,,2015,8,60328,114
103502,1877797,136386.0,1.5,1912,4,66702,129
103539,1714206,157386.0,3.75,1917,0,96943,118
103543,2265534,157375.0,2.0,1987,8,60077,97
103596,2724064,205321.0,1.5,1932,8,76224,63
103624,2334649,157354.0,3.875,1989,5,53242,99
103655,790736,49524.0,1.1666666666666667,1994,0,94235,81
103659,2820466,183011.0,3.5,2006,6,78125,119
103671,1918886,129507.0,2.5,1904,3,90667,85
103688,1457767,138843.0,2.875,2006,9,79831,117
103731,1085362,23431.0,5.0,1960,3,50688,116
103755,1860353,77950.0,2.5,2005,6,86417,101
103772,1430132,76170.0,3.0,1911,1,77843,94
103801,2265398,172533.0,2.5,1993,1,57704,103
103810,1821694,146216.0,3.0,1991,6,51628,122
103813,92549,59558.0,2.5,1969,3,76568,99
103819,2234025,198062.0,3.0,1976,6,96942,72
103865,2053423,192126.0,2.0,2009,5,83354,100
103883,1272878,136400.0,2.6666666666666665,1993,1,85365,105
103980,2334873,160588.0,3.75,1921,5,76825,75
103984,2358891,179144.0,2.0,2019,0,57933,89
104069,2510998,185574.0,4.333333333333333,2011,2,81187,96
104074,1854564,76285.0,3.0,2016,3,68424,96
104076,2017020,77931.0,1.5,1928,5,81183,86
104078,469021,177699.0,4.0,1978,5,66056,88
104119,61253,241340.0,5.0,2014,9,78060,123
104129,2016940,76544.0,2.0,1997,5,69020,89
104211,1723121,138832.0,3.0,1966,4,55852,90
104218,2191701,109418.0,2.5,1908,0,55398,67
104241,1650554,59859.0,2.333333333333333,1998,2,89689,86
104243,1411250,87421.0,2.9,1970,6,86060,92
104245,1691917,151960.0,2.5,1918,8,56276,84
104272,2545118,158999.0,3.0,1990,7,71635,83
104283,2013293,149870.0,4.5,1995,6,93563,116
104303,2357129,115782.0,3.0,1999,7,93431,116
104312,1538403,123553.0,3.0,2017,3,62739,84
104321,2364949,154282.0,2.5,2014,6,78654,95
104337,1327773,132363.0,4.0,1993,5,58463,94
104339,2294677,157360.0,4.0,1917,9,52293,127
104374,2194499,122906.0,4.033333333333333,1975,1,67726,93
104419,1494772,30061.0,4.5,1991,8,59568,108
104441,2005374,199373.0,3.5,1955,5,71832,114
104457,1853739,83899.0,3.5,1966,4,90466,89
104590,1153040,33196.0,4.0,1937,4,63247,68
104595,2042520,198342.0,4.0,1923,8,99894,93
104597,1511476,180318.0,3.5,1927,7,67552,80
104662,74533,42244.0,1.5,1957,3,50719,120
104726,2237822,138217.0,3.0,1939,6,81543,100
104757,1822381,185444.0,4.0,1943,0,72736,100
104760,2167202,146227.0,1.0,2016,2,55144,96
104841,1454468,49047.0,3.7413793103448274,1925,9,65187,75
104863,1486834,212716.0,4.0,2005,9,71184,91
104879,1392214,146233.0,3.4,1943,8,60637,98
104881,1206543,164457.0,4.0,1961,9,77363,87
104906,1985019,156711.0,2.5,1989,6,80904,79
104913,1979320,96721.0,4.363636363636363,2015,4,91622,124
104925,2404311,112205.0,3.6666666666666665,1916,2,98776,107
104944,2370248,169813.0,4.25,1903,7,56203,113
105037,1758795,129139.0,2.0,1978,6,75991,104
105121,1844203,121676.0,1.0,1947,9,70244,85
105197,1821549,129670.0,4.375,1922,3,94974,90
105211,2390361,209263.0,3.5,2001,6,60343,79
105213,2229499,138697.0,3.2,1939,9,89889,120
105246,2027140,157820.0,4.25,1954,9,65480,65
105254,2332579,157409.0,3.0,1926,0,55124,66
105351,2364841,146238.0,1.5,2006,7,87238,125
105355,2278871,152584.0,4.5,2016,1,57808,69
105429,2215151,159008.0,4.0,1968,3,54191,106
105468,1985966,109451.0,4.0,2008,7,73580,98
105504,1535109,109424.0,4.2,1944,3,88183,110
105585,2002718,106747.0,2.0,1961,8,98728,107
105593,1450321,85889.0,4.0,1972,7,79863,102
105715,1407061,38093.0,2.0,1974,7,88334,100
105731,1939659,133805.0,3.5,1902,8,84563,118
105755,2193215,109091.0,1.3333333333333333,1974,1,94860,107
105763,77247,34023.0,3.0,1984,7,61239,93
105769,1821641,152795.0,4.5,1978,9,99706,113
105844,2024544,76203.0,3.9583333333333335,1968,0,77941,111
105954,2017038,152747.0,3.25,1902,1,72985,124
106002,1731141,80274.0,3.409090909090909,1959,1,55548,123
106004,56219,37342.0,3.5,2009,4,74246,101
106011,2616880,200481.0,4.5,1923,5,83922,115
106022,2446040,213121.0,4.0,1918,5,75078,94
106062,3063516,208134.0,3.0,1905,7,66307,121
106072,1981115,76338.0,3.1818181818181817,1983,1,79018,94
106100,790636,152532.0,3.880952380952381,1952,3,58589,108
106111,3004634,226632.0,1.0,1922,8,63540,89
106144,2304426,194101.0,4.0,1988,3,85754,81
106204,2299842,123377.0,3.0,1919,5,99744,117
106236,2204371,184149.0,3.0,1980,1,55282,78
106330,1204975,137093.0,1.75,2011,4,73392,77
106332,2492916,159151.0,3.6666666666666665,1915,9,51840,72
106397,437489,121555.0,2.5,1988,4,67320,119
106417,1796406,87380.0,3.0,1960,8,98978,105
106438,2431286,205220.0,4.083333333333333,1948,3,61085,106
106441,816442,203833.0,4.25,1994,7,82825,126
106452,2718492,209274.0,3.5,1930,7,73272,102
106471,1485763,41498.0,5.0,1913,7,93034,120
106473,2375379,176983.0,3.5,1933,2,59604,99
106487,1951264,101299.0,3.2884615384615383,1911,4,58336,62
106489,1170358,57158.0,3.909090909090909,1945,6,98534,77
106491,1335975,64686.0,2.6666666666666665,1954,1,57117,122
106540,2387559,146239.0,4.0,1956,5,52303,79
106542,1196948,41602.0,1.5,2017,6,99535,66
106642,2779318,253941.0,3.8,1986,3,98368,82
106696,2294629,109445.0,4.041666666666667,2017,1,82202,94
106762,1703049,51859.0,4.0,1914,4,64870,73
106766,2042568,86829.0,3.75,1994,7,70192,103
106782,993846,106646.0,4.120689655172414,1960,7,76611,101
106839,2304771,192136.0,3.5,1944,9,59544,67
106870,2231554,134366.0,3.0,1999,5,54663,78
106873,860907,75629.0,3.5,1957,4,65394,119
106883,1462901,174311.0,1.5,1984,7,71967,76
106916,1800241,168672.0,3.375,1984,7,84602,90
106918,359950,116745.0,3.571428571428572,1914,7,66963,122
106920,1798709,152601.0,4.08,1950,6,75512,69
107042,3385404,238478.0,4.0,1934,3,86689,64
107057,1285482,176297.0,3.0,1973,1,68998,111
107069,1091191,193756.0,3.5,2006,6,77950,66
107081,57714,18624.0,4.5,1944,0,65822,125
107083,2235902,197033.0,4.5,1950,8,88743,72
107141,2140373,140823.0,3.25,1941,6,70767,85
107314,1321511,87516.0,4.0,1901,2,64586,105
107348,1229340,109443.0,2.7222222222222223,1931,8,80833,88
107382,2319863,174325.0,3.0,1985,0,62753,92
107406,1706620,110415.0,3.571428571428572,1939,9,50329,109
107412,60584,20878.0,5.0,2004,8,73015,128
107447,2166616,158990.0,5.0,1951,4,76591,101
107516,2836166,194188.0,3.5,1989,2,58155,99
107555,845439,43766.0,5.0,1964,2,97176,105
107559,1384927,91551.0,5.0,1958,8,85511,91
107636,2513616,199782.0,,1991,7,80333,67
107649,1954315,186929.0,5.0,1936,7,50800,98
107702,1661382,64807.0,1.5,1996,1,93583,108
107769,2473682,227348.0,2.5,1941,6,74279,71
107771,1714915,152603.0,3.5,1931,5,95770,110
107910,2113683,124623.0,4.5,1997,1,53908,75
107945,1847548,122796.0,2.0,1959,8,68778,103
107953,2263944,126963.0,3.0,1978,7,87666,75
107978,2331143,177945.0,5.0,1973,5,80610,113
107999,142244,39102.0,3.5,1998,5,87221,79
108076,2459100,173480.0,2.0,1931,6,78562,107
108090,142250,39148.0,3.5,2008,5,56412,115
108156,1408253,168530.0,2.0,1977,4,51713,78
108188,1205537,137094.0,2.333333333333333,1940,2,63344,103
108190,1840309,157350.0,2.727272727272727,1975,5,94076,77
108192,1094249,6418.0,4.0,2019,1,57332,93
108447,1734067,71622.0,1.5,1969,9,72249,125
108506,2328549,174671.0,2.5,1949,3,85390,93
108514,2178470,185008.0,4.5,1924,6,78420,122
108548,898266,,3.0,1978,8,58266,66
108551,1302559,69746.0,3.0,1932,5,98219,105
108583,72500,,4.166666666666667,1993,0,95592,66
108601,1714833,137968.0,2.0,1990,3,70089,65
108689,1418377,100241.0,0.5,1945,5,93618,81
108709,995832,54102.0,5.0,1977,4,74334,76
108715,1609479,157099.0,1.5,1993,8,78376,109
108727,1937390,110414.0,4.166666666666667,1915,1,80787,111
108729,2316411,181886.0,2.25,1962,3,76920,126
108795,1186373,15359.0,4.0,1913,5,96257,73
108873,210843,44516.0,3.5,1914,7,55189,79
108928,2177771,152760.0,2.333333333333333,1956,2,63951,79
108932,1490017,137106.0,4.076923076923077,1933,7,92760,67
108945,1234721,97020.0,2.333333333333333,1952,7,88171,128
108949,2172985,209247.0,2.5,1992,0,81257,119
108979,213338,314040.0,4.3,2008,6,85937,106
108981,2382009,249397.0,4.0,1937,8,93205,119
109042,1545660,74461.0,2.0,1955,5,60216,106
109074,2204340,120143.0,4.0,1928,2,77524,72
109161,2406252,197082.0,4.0,1938,5,71075,120
109183,1878942,99367.0,4.0,1993,1,75397,118
109187,2333804,157834.0,1.75,1956,0,98838,114
109191,1837709,137321.0,1.5,1989,0,84970,106
109205,81242,206822.0,4.0,1981,8,60685,63
109249,105744,12124.0,5.0,1920,4,80451,61
109295,2511428,210047.0,2.0,1971,3,82074,74
109317,1978532,249923.0,2.5,2003,8,77078,82
109359,1815717,212721.0,4.0,1944,3,52269,98
